file,length,method,VUS-PR,runtime
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,MetaOD (OOD),0.023052181223847,16.819500944137573
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,Synthetic,0.0371281734766238,46.71483373260498
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,CQ,0.0149757121362009,662.8213681106569
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,UEC,0.1803152134316313,699.7191965560914
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,MC,0.0110532411119349,664.3739933090211
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,TSADAMS,0.0375409470327289,1262.9799127845765
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,OE,0.6057918104983786,662.788766269684
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,HITS,0.8842184737110994,662.7967041778566
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,AutoOD-A,0.6977407937500195,671.4618133354188
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,AutoOD-C,0.0148793318739497,667.2893487262727
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,UADB,0.6765504598266089,679.6100112247468
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,IOE,0.0110532411119349,662.8795961189271
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,SELECT,0.0127581642254873,673.6185313510896
506_UCR_id_204_Environment_tr_2046_1st_5549.csv,8184,GB,0.0374714334912204,0.999
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,MSAD (ID),0.8919512032369105,1.0437307014465333
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,SATzilla (ID),0.8919512032369105,1.0283331527709962
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,UReg (ID),0.4853809744053061,1.0726899871826172
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,CFact (ID),0.9002356378856744,1.3573826770782471
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,ISAC (ID),0.2199121337914427,0.1630247249603271
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,ARGOSMART (ID),0.0413126730858278,42.106603342056275
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,MetaOD (ID),0.0116593267180652,16.455472188949585
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,MSAD (OOD),0.4853809744053061,1.024220443725586
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,SATzilla (OOD),0.4853809744053061,1.0247542629241944
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,UReg (OOD),0.4853809744053061,1.069346881866455
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,CFact (OOD),0.4853809744053061,1.0463266143798828
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,ISAC (OOD),0.2199121337914427,0.1711936607360839
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,ARGOSMART (OOD),0.4255457451134488,0.561883144378662
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,MetaOD (OOD),0.0116593267180652,16.46957798576355
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,Synthetic,0.4255457451134488,47.603911571502685
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,CQ,0.0120860378256032,705.8561695079803
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,UEC,0.0451002463717206,714.4619267406464
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,MC,0.0110532411119349,680.2559854602814
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,TSADAMS,0.4853809744053061,1279.604453901291
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,OE,0.8419503226262052,678.7319575576782
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,HITS,0.2086711991242139,678.6941305427551
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,AutoOD-A,0.5723342676309332,706.3904565601349
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,AutoOD-C,0.0099670632889884,682.2714368133545
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,UADB,0.9221733716731624,695.1805621414185
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,IOE,0.0110532411119349,678.7750803260803
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,SELECT,0.3081195364924728,679.8923856048584
463_UCR_id_161_Environment_tr_2046_1st_6006.csv,8184,GB,0.4497943735407571,0.901
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,MSAD (ID),0.9700564655048244,0.9138005847930908
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,SATzilla (ID),0.9700564655048244,0.8996616477966308
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,UReg (ID),0.1999029674897569,1.1182893981933593
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,CFact (ID),0.715904524865062,1.4500307483673096
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,ISAC (ID),0.056853334750948,0.1637904529571533
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,ARGOSMART (ID),0.715904524865062,1.6838435573577881
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,MetaOD (ID),0.0034416222553832,14.999234830856324
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,MSAD (OOD),0.1999029674897569,1.0777041187286378
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,SATzilla (OOD),0.1999029674897569,1.0759178867340087
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,UReg (OOD),0.1999029674897569,1.1214207878112794
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,CFact (OOD),0.1999029674897569,1.248997854232788
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,ISAC (OOD),0.056853334750948,0.16541003036499022
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,ARGOSMART (OOD),0.2240051750286522,0.7350821552276612
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,MetaOD (OOD),0.0034416222553832,14.997439777374268
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,Synthetic,0.9700564655048244,50.68593083572388
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,CQ,0.0087621028813549,653.4920004692077
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,UEC,0.0618906538080127,702.4325562286377
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,MC,0.0081206897922868,655.0145357933044
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,TSADAMS,0.1999029674897569,1254.462216146469
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,OE,0.5506449802838644,653.4422629680633
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,HITS,0.2586805089003776,653.4510451164246
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,AutoOD-A,0.6972488164638029,667.5392318572998
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,AutoOD-C,0.0060478711272422,657.145427783966
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,UADB,0.6310722643331425,670.0321353282928
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,IOE,0.0081206897922868,653.5291660633087
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,SELECT,0.0055079015668648,656.3658476676941
495_UCR_id_193_Environment_tr_2046_1st_6520.csv,8184,GB,0.1887848508676519,0.999
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,MSAD (ID),0.7476631224367944,0.5810881252288818
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,SATzilla (ID),0.7476631224367944,0.5700564975738525
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,UReg (ID),0.6381304488240883,54.14208482170105
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,CFact (ID),0.4855708446633942,0.2066447525024414
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,ISAC (ID),0.7476631224367944,0.7471287841796874
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,ARGOSMART (ID),0.7476631224367944,0.9005380268096923
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,MetaOD (ID),0.6103305248706182,33.96973919677735
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,MSAD (OOD),0.0682906695535472,3.1646654300689696
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,SATzilla (OOD),0.0682906695535472,3.155144899368286
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,UReg (OOD),0.0682906695535472,3.2060539417266845
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,CFact (OOD),0.0682906695535472,3.1371237926483153
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,ISAC (OOD),0.0682906695535472,3.259570806503296
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,ARGOSMART (OOD),0.6381304488240883,54.37378190422058
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,MetaOD (OOD),0.6103305248706182,33.92773294258118
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,Synthetic,0.041096986175725,90.47142051887512
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,CQ,0.588679633488613,1525.8216175289153
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,UEC,0.4607468296904436,1607.051230594635
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,MC,0.0517689587890113,1458.7733579216
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,TSADAMS,0.6381304488240883,2108.6785791854854
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,OE,0.6869395076419917,1454.8085998191832
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,HITS,0.5680013286398085,1454.7752307548521
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,AutoOD-A,0.4352484864475561,1696.0395408763884
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,AutoOD-C,0.563916739251188,1486.0760575428008
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,UADB,0.2417848104338417,1478.0815743103026
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,IOE,0.0517689587890113,1454.9646614685057
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,SELECT,0.6869395076419917,1503.242506374359
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,20000,GB,0.0693804886717561,2.993
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,MSAD (ID),0.0005632907835923,8.33549376487732
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,SATzilla (ID),0.0005632907835923,7.780033311843872
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,UReg (ID),0.000498742005056,1818.2826991710663
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,CFact (ID),0.0001007804121503,125.72403198814392
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,ISAC (ID),0.0005224205094466,1849.342047832489
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,ARGOSMART (ID),0.0005632907835923,11.849024496078492
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,MetaOD (ID),0.0005224205094466,1675.8172799568176
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,MSAD (OOD),0.000498742005056,1819.5270798835754
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,SATzilla (OOD),0.000498742005056,1819.319530550003
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,UReg (OOD),0.0042664462420926,60.312262342453
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,CFact (OOD),0.0042664462420926,55.702759788513184
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,ISAC (OOD),0.000498742005056,1937.5274563465118
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,ARGOSMART (OOD),0.000498742005056,1821.1121185455322
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,MetaOD (OOD),0.0005224205094466,1675.0340110282898
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,Synthetic,0.0005632907835923,5603.047232351303
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,CQ,0.0001268021098411,48907.29356879235
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,UEC,0.0002752286922559,56173.1227399521
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,MC,0.0001582885836223,49123.08942047692
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,TSADAMS,0.0001582885836223,49474.39597431756
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,OE,0.0032623290764879,48853.89712747575
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,HITS,0.0005707945561235,48853.30671032907
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,AutoOD-A,0.0032623290764879,48894.20384892465
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,AutoOD-C,0.0032623290764879,48892.73439940454
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,UADB,0.0048699198041854,49257.10970100404
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,IOE,0.0001582885836223,48861.21740302087
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,SELECT,0.0032623290764879,50191.5627022648
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,900000,GB,0.0001080998095321,72.647
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,MSAD (ID),0.9272920807421876,0.2672449798583984
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,SATzilla (ID),0.9272920807421876,0.395009443283081
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,UReg (ID),0.920420120320099,51.301459438323974
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,CFact (ID),0.7218139818477797,0.3341081027984619
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,ISAC (ID),0.9272920807421876,0.5983669013977051
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,ARGOSMART (ID),0.9272920807421876,0.5319689960479737
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,MetaOD (ID),0.917982885008756,86.72148711204528
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,MSAD (OOD),0.7218139818477797,0.3859336261749267
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,SATzilla (OOD),0.5627904655888277,143.38831005859376
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,UReg (OOD),0.4388042843012519,10.611713291168213
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,CFact (OOD),0.4388042843012519,10.41979324913025
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,ISAC (OOD),0.2048506907206397,12.012415908813477
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,ARGOSMART (OOD),0.7218139818477797,0.8459923152923584
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,MetaOD (OOD),0.7218139818477797,0.4709892158508301
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,Synthetic,0.1199549611004229,190.07276704978943
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,CQ,0.920420120320099,3615.537787782669
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,UEC,0.2394354067997309,3679.3499644737244
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,MC,0.1287128898237632,3574.5783812885284
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,TSADAMS,0.1287128898237632,4165.188244092941
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,OE,0.6137579505331985,3564.6625530529022
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,HITS,0.9637397585230942,3564.779225091934
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,AutoOD-A,0.5540319675668515,3661.8067323970795
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,AutoOD-C,0.8068788741261358,3695.237472515106
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,UADB,0.1683783776757092,3590.5003070640564
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,IOE,0.1287128898237632,3565.3400380420685
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,SELECT,0.6137579505331985,3648.1636893558502
829_Exathlon_id_20_Facility_tr_10766_1st_12590.csv,43066,GB,0.117438704225664,4.257
185_SMD_id_8_Facility_tr_5000_1st_15144.csv,20000,MSAD (ID),0.7375058017335008,0.5304347038269043
185_SMD_id_8_Facility_tr_5000_1st_15144.csv,20000,SATzilla (ID),0.7375058017335008,0.5339475631713867
185_SMD_id_8_Facility_tr_5000_1st_15144.csv,20000,UReg (ID),0.6728853164411085,56.571579034805296
185_SMD_id_8_Facility_tr_5000_1st_15144.csv,20000,CFact (ID),0.2978170333856259,0.1949927597045898
